intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
2790000,0.0017252360605254859,0.9858657243816255,0.0017252360605254859,0.0052146203064479145,32.03584229390681,30.0,12.759653254389848,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG11,8f37556bc23860c7cbd30bbc8fb0976b,0.9858657243816255,2790000,10,162070000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7386205022961189,0.9993223670388034,0.8689714346674611,0.9993223670388034,False,8938,417647,1714027
2740000,0.001694317851555495,0.9480968858131488,0.001694317851555495,0.008316671791051132,52.02554744525548,54.0,14.947697277419822,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR8960980_MAG11,fe053567fae1a4daf49d8cf5c5fb587e,0.9480968858131488,2740000,11,159330000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7379847297220987,0.9974651903680538,0.8677249600450763,0.9974651903680538,False,14255,431902,1714027
2650000,0.0016386650754095116,0.9134948096885813,0.0016324814336155136,0.0012531891271257687,8.136363636363637,5.0,11.994173286953359,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG13,f75ecae459f5be393ad9d9d4deb6e3a8,0.916955017301038,2640000,12,156690000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7368119758286316,0.9958800882128336,0.8663460320207326,0.9958800882128336,False,2148,434050,1714027
2470000,0.0015273595231175448,0.8536585365853658,0.0015149922395295485,0.00445500566793872,31.16734693877551,21.0,112.23892407108478,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR5240741_MAG10,c8fc68af11494533ed8439a477ba30fd,0.8606271777003485,2450000,13,154240000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7343480831410816,0.9928781538239382,0.8636131184825099,0.9928781538239382,False,7636,441686,1714027
2340000,0.0014469721797955688,0.7792642140468228,0.0014407885380015707,0.0007701162233733775,5.665236051502146,4.0,6.970781574524505,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG33,05a86b69df8896aa1819044a14016fb9,0.782608695652174,2330000,14,151910000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7324598406465997,0.9883953613173494,0.8604276009819746,0.9883953613173494,False,1320,443006,1714027
2320000,0.0014346048962075725,0.928,0.0014346048962075725,0.0050034217664015794,36.96551724137931,30.0,135.8163333224184,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_ERR1135178_MAG6,e947d328ee590eedfd639997fd156158,0.928,2320000,15,149590000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7321605090867839,0.9964480590151505,0.8643042840509672,0.9964480590151505,False,8576,451582,1714027
2280000,0.00140987032903158,0.9826086956521739,0.0013975030454435836,0.004412415907100647,33.4646017699115,24.5,47.454226515895755,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG10,dc3a4c202fa4cf7d27a3cf002bbc951d,0.991304347826087,2260000,16,147330000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7315544007139322,0.999584196947738,0.8655692988308351,0.999584196947738,False,7563,459145,1714027
2250000,0.0013913194036495853,0.9655172413793104,0.0013851357618555873,0.0012391870139735256,9.482142857142858,9.0,5.217556459508921,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG36,82c5497248a36ff7d9d18c066ffadefa,0.9698275862068966,2240000,17,145090000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7310931364843295,0.9985421603743889,0.8648176484293593,0.9985421603743889,False,2124,461269,1714027
2220000,0.001372768478267591,0.8804780876494024,0.0013665848364735928,0.006739100375898396,52.26696832579186,48.0,107.54031652426578,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_ERR1135186_MAG1,cc339366ecdfa0a1d20e03d863183761,0.8844621513944223,2210000,18,142880000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7306259773244128,0.9941706021533745,0.8623982897388937,0.9941706021533745,False,11551,472820,1714027
2770000,0.0017128687769374896,0.7366666666666667,0.0013665848364735928,0.0034876930176712504,27.04977375565611,5.0,132.44509581304317,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_ERR1135269_MAG4,1152c66b6c60d83272ab0f7642e91d17,0.9233333333333333,2210000,19,140670000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7383675056596078,0.9962088727058737,0.8672881891827408,0.9962088727058737,False,5978,478798,1714027
2210000,0.0013665848364735928,0.842911877394636,0.0013604011946795945,0.0015250634908318247,11.881818181818181,11.0,8.736269037421803,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_ERR1135247_MAG10,def6b18c2318534e51ba56fbde07ab31,0.8467432950191571,2200000,20,138470000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7304689207432937,0.9921094992162229,0.8612892099797583,0.9921094992162229,False,2614,481412,1714027
2210000,0.0013665848364735928,0.8333333333333334,0.0013604011946795945,0.003015705120164385,23.495454545454546,16.5,56.79096420824777,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR11183901_MAG2,51d6ca69c2547b1783484ba7e235c15b,0.8371212121212122,2200000,21,136270000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7304689207432937,0.9915697166969191,0.8610193187201064,0.9915697166969191,False,5169,486581,1714027
2170000,0.0013418502692976002,0.8089887640449438,0.001335666627503602,0.0005069931803874735,4.023148148148148,3.0,2.772954918142761,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR8960777_MAG07,8a2314223a64155dcec4c0b491bc7cf7,0.8127340823970037,2160000,22,134110000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7298338508244044,0.9901747149665908,0.8600042828954977,0.9901747149665908,False,869,487450,1714027
2140000,0.0013232993439156056,0.9553571428571429,0.0013232993439156056,0.003180229949703243,25.47196261682243,25.5,18.01989188715545,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_ERR1135196_MAG07,3c6f2bb102026232173275301c29026d,0.9553571428571429,2140000,23,131970000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7293501890568758,0.9978275994264014,0.8635888942416385,0.9978275994264014,False,5451,492901,1714027
2160000,0.001335666627503602,0.9815668202764977,0.0013171157021216076,0.004260726347951345,34.286384976525824,34.0,9.767131456300614,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG14,b8f09f69aa40d2ed7bc88add17bf3276,0.9953917050691244,2130000,24,129840000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7296733416655519,0.9997800743845038,0.8647267080250278,0.9997800743845038,False,7303,500204,1714027
2100000,0.001298564776739613,0.9047619047619048,0.0012923811349456148,0.009888408992390435,81.09569377990431,87.0,27.59204570598486,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG32,4f13cd077f273fa3b47f6e14cf7a4716,0.9090909090909091,2090000,25,127750000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7286951627715128,0.9954717037996663,0.8620834332855896,0.9954717037996663,False,16949,517153,1714027
2140000,0.0013232993439156056,0.8893617021276595,0.0012923811349456148,0.008191819615443631,67.18181818181819,38.0,291.7479830306216,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR8960621_MAG02,24c3fd684c2601c08f1a2279a95d5b6f,0.9106382978723404,2090000,26,125660000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7293501890568758,0.9955523251354185,0.8624512570961471,0.9955523251354185,False,14041,531194,1714027
2060000,0.0012738302095636205,0.9537037037037037,0.0012738302095636205,0.000841877053278624,7.004854368932039,6.0,6.321098568659875,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG25,3cf337c2cf34ae90d8e3c4310a93deb3,0.9537037037037037,2060000,27,123600000,,,47136088,1617170000,21,DNA,10000,161717,True,0.728028144409815,0.9977452962006512,0.8628867203052331,0.9977452962006512,False,1443,532637,1714027
2000000,0.0012367283587996314,0.8728070175438597,0.0012305447170056333,0.001510477956298238,13.010050251256281,12.0,9.04482969538843,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_ERR1135183_MAG1,ecbe99deb2ffec4ed79f877a05e96962,0.8771929824561403,1990000,28,121610000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7270041205080798,0.9937799838242902,0.860392052166185,0.9937799838242902,False,2589,535226,1714027
2000000,0.0012367283587996314,0.8839285714285714,0.001224361075211635,0.0007800343868562164,6.752525252525253,7.0,3.676896018406067,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR11185252_MAG27,07e20b01fbede14eb1e623a536e40084,0.8928571428571429,1980000,29,119630000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7270041205080798,0.9946179314462479,0.8608110259771639,0.9946179314462479,False,1337,536563,1714027
1990000,0.0012305447170056333,0.9146919431279621,0.0011934428662416445,0.006884372299852919,61.13989637305699,50.0,73.89557198194275,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG04,d7421a2929d8a8aef8fd309c124d847c,0.943127962085308,1930000,30,117700000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7268306108090168,0.9972156307688443,0.8620231207889306,0.9972156307688443,False,11800,548363,1714027
1920000,0.0011872592244476462,0.7272727272727273,0.0011872592244476462,0.0004865734320404521,4.34375,4.0,2.2882313266290772,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR12795780_MAG5,0f2ebdbc685392c61284945baa08249c,0.7272727272727273,1920000,31,115780000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7255922666251519,0.9849499380793233,0.8552711023522376,0.9849499380793233,False,834,549197,1714027
1920000,0.0011872592244476462,0.9947916666666666,0.001181075582653648,0.0027858370959150587,25.0,21.0,32.49873134857753,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG02,fe0f2a4113829afc6aa5017ebab117a4,1.0,1910000,32,113870000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7255922666251519,1.0,0.862796133312576,1.0,False,4775,553972,1714027
1920000,0.0011872592244476462,0.9692307692307692,0.0011687082990656517,0.002116652771514101,19.195767195767196,18.0,7.589939252099723,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG38,682686ef3ad20f350d5156653ee495c6,0.9846153846153847,1890000,33,111980000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7255922666251519,0.9992619778754461,0.862427122250299,0.9992619778754461,False,3628,557600,1714027
1890000,0.0011687082990656517,0.8468468468468469,0.0011625246572716536,0.0021609927964962045,19.70212765957447,11.0,94.36775388975022,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR8960777_MAG02,130fccc659ef895dfeb1585abf67c258,0.8513513513513513,1880000,34,110100000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7250483331744978,0.9923659378080962,0.858707135491297,0.9923659378080962,False,3704,561304,1714027
1850000,0.001143973731889659,0.989247311827957,0.001137790090095661,0.002567054077911258,23.91304347826087,22.0,21.370516144970797,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG22,0b1d9609d5cd877dfdece9c252b4f32f,0.9946236559139785,1840000,35,108260000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7243101546011105,0.9997433258685914,0.8620267402348509,0.9997433258685914,False,4400,565704,1714027
1820000,0.0011254228065076645,0.7418032786885246,0.0011192391647136665,0.0005560005764203247,5.265193370165746,4.0,4.706449505897015,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_ERR1135216_MAG3,ce8f7d7e2447ef4f363f34f43e513673,0.7459016393442623,1810000,36,106450000,,,47136088,1617170000,21,DNA,10000,161717,True,0.723746476589168,0.9861369167205667,0.8549416966548673,0.9861369167205667,False,953,566657,1714027
1820000,0.0011254228065076645,0.9782608695652174,0.0011130555229196682,0.026598180775448694,253.27777777777777,256.5,43.83277002877028,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG06,6b7a3dd96f7415b1d8b4c0ece354dbda,0.9891304347826086,1800000,37,104650000,,,47136088,1617170000,21,DNA,10000,161717,True,0.723746476589168,0.9994797034711026,0.8616130900301353,0.9994797034711026,False,45590,612247,1714027
1800000,0.0011130555229196682,0.988950276243094,0.0011068718811256702,0.0013797915668773012,13.212290502793296,12.0,11.41447012669226,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG39,bb7023022e2d2f109b85c77f6f1ebad4,0.994475138121547,1790000,38,102860000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7233657539053197,0.9997362166838137,0.8615509852945666,0.9997362166838137,False,2365,614612,1714027
1800000,0.0011130555229196682,0.827906976744186,0.001100688239331672,0.01216725290791802,117.16292134831461,120.5,93.45059005954408,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR11125226_MAG1,b8536ac5ddbe73ed2ebec6f92d4d2285,0.8372093023255814,1780000,39,101080000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7233657539053197,0.9915746851531613,0.8574702195292405,0.9915746851531613,False,20855,635467,1714027
2050000,0.0012676465677696222,0.624113475177305,0.0010883209557436757,0.0008973020845062534,8.738636363636363,3.0,66.90783931481319,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG15,0662a9d79c3810e85fc9d266395e3abc,0.7269503546099291,1760000,40,99320000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7278594628580042,0.9849291436285743,0.8563943032432892,0.9849291436285743,False,1538,637005,1714027
1770000,0.001094504597537674,0.676923076923077,0.0010883209557436757,0.00033546729427249395,3.2670454545454546,3.0,2.2239002180295917,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR8960777_MAG12,bd0b0885e4f124baed8cdfac129d2a3f,0.6807692307692308,1760000,41,97560000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7227870477162002,0.9818555857634448,0.8523213167398225,0.9818555857634448,False,575,637580,1714027
1840000,0.001137790090095661,0.8215962441314554,0.0010821373139496776,0.004638199981680568,45.42857142857143,46.0,19.42117506270737,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR11126513_MAG1,68ca6b871f08f5cfdd4d7bb9fce0fa81,0.863849765258216,1750000,42,95810000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7241232353950381,0.9930548768513779,0.858589056123208,0.9930548768513779,False,7950,645530,1714027
1730000,0.001069770030361681,0.9297297297297298,0.001063586388567683,0.007529636347618795,75.03488372093024,68.0,42.55514826188637,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR11125358_MAG1,92aefe5dda58dc790e1450f610a40aa5,0.9351351351351351,1720000,43,94090000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7220007344934462,0.996811559118709,0.8594061468060776,0.996811559118709,False,12906,658436,1714027
1700000,0.0010512191049796868,0.7692307692307693,0.0010512191049796868,0.0006475977332912492,6.529411764705882,5.0,5.397359344093494,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR8960918_MAG04,49d2bfdbdae9d42e63b23c8f7caa9800,0.7692307692307693,1700000,44,92390000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7213995528975637,0.9875841838192083,0.854491868358386,0.9875841838192083,False,1110,659546,1714027
1700000,0.0010512191049796868,0.7544642857142857,0.0010450354631856885,0.0003693057343904151,3.7455621301775146,3.0,3.8554189724646566,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_ERR1135240_MAG1,706bd66aeb28b3880bd4773ec161df9a,0.7589285714285714,1690000,45,90700000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7213995528975637,0.9869502947903148,0.8541749238439393,0.9869502947903148,False,633,660179,1714027
1670000,0.0010326681795976922,0.9485714285714286,0.0010264845378036942,0.0007537804246957603,7.783132530120482,7.0,6.750364903605831,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR11185252_MAG26,887be204309f3635985457c9d3df064a,0.9542857142857143,1660000,46,89040000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7207881812375836,0.9977742824237892,0.8592812318306864,0.9977742824237892,False,1292,661471,1714027
1580000,0.0009770154034517088,0.8288770053475936,0.0009584644780697144,0.0008797994430659494,9.729032258064516,8.0,7.349618974033658,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG08,25bee38dc6a2a945759664b5174895d1,0.8449197860962567,1550000,47,87490000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7188892211291891,0.9920076536314494,0.8554484373803193,0.9920076536314494,False,1508,662979,1714027
1660000,0.0010264845378036942,0.8148148148148148,0.0009522808362757162,0.002753165498559824,30.642857142857142,29.5,20.905687591058,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR11124721_MAG1,c23e362d9bc70f97639e40374f38290f,0.8783068783068783,1540000,48,85950000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7205820644681461,0.9938400400331977,0.857211052250672,0.9938400400331977,False,4719,667698,1714027
1590000,0.000983199045245707,0.6163265306122448,0.0009337299108937218,0.0002479540870709738,2.814569536423841,2.0,2.4478777766471707,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_ERR1135196_MAG12,6042d67bfc7e4b91bb95c51ecadbb55b,0.6489795918367347,1510000,49,84440000,,,47136088,1617170000,21,DNA,10000,161717,True,0.71910523423037,0.9796222056221233,0.8493637199262467,0.9796222056221233,False,425,668123,1714027
1490000,0.0009213626273057254,0.6930232558139535,0.0009213626273057254,0.0006732682740703618,7.74496644295302,7.0,9.886031337341631,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR11183901_MAG1,9592635a8f39b57a3da76059600aa273,0.6930232558139535,1490000,50,82950000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7168843107651202,0.9826900581074598,0.84978718443629,0.9826900581074598,False,1154,669277,1714027
1520000,0.0009399135526877199,0.8457142857142858,0.0009151789855117272,0.0030792980507308226,35.66216216216216,33.0,18.498193503491695,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_SRR17241686_MAG37,ce889db4376008b14132b3323f3f91f8,0.8685714285714285,1480000,51,81470000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7175651350834714,0.9933126768545685,0.85543890596902,0.9933126768545685,False,5278,674555,1714027
1520000,0.0009399135526877199,0.6391304347826087,0.0009089953437177291,0.0002987117472478555,3.4829931972789114,3.0,2.953963649886654,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR8960830_MAG4,3345185a250f91f676997f3517b22ecd,0.6608695652173913,1470000,52,80000000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7175651350834714,0.9804694888173978,0.8490173119504346,0.9804694888173978,False,512,675067,1714027
1460000,0.0009028117019237309,0.8103448275862069,0.0008718934929537402,0.0058680522535525985,71.33333333333333,82.0,39.07578863802003,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,SRR8960777_MAG11,2383d0fb5f5ef3f243c2448ec5993f86,0.8390804597701149,1410000,53,78590000,,,47136088,1617170000,21,DNA,10000,161717,True,0.716190304030013,0.9916801045765165,0.8539352043032647,0.9916801045765165,False,10058,685125,1714027
1400000,0.0008657098511597421,0.7821229050279329,0.0008657098511597421,0.0028085905297874536,34.385714285714286,31.0,33.63683901283695,/group/ctbrowngrp2/scratch/annie/2023-swine-sra/atlas/MAGs/genomes/all-MAGs_21.zip,AtH2023_ERR1135180_MAG5,e29cd4e32ee8ee177917620c5671005f,0.7821229050279329,1400000,54,77190000,,,47136088,1617170000,21,DNA,10000,161717,True,0.7147605733743413,0.9883661370072166,0.851563355190779,0.9883661370072166,False,4814,689939,1714027
